Sheet Row Number,Name,Arrondissement,Favorite,Cuisine,Vibe,Features,Notes,Website,Instagram,Facebook,LLM Tagged at,LLM Confidence,Delivery,Takeaway,Google Place ID,Latitude,Longitude
1555,L'As du Poulet,14,,,,,,https://asdupoulet.com/,,,,,UNKNOWN,UNKNOWN,ChIJs1Hq1kxw5kcRDSZDrMlctKw,48.8292703,2.3193391
1567,L'Assiette,14,,,,,,https://restaurant-lassiette.paris/,,,,,UNKNOWN,UNKNOWN,ChIJkc5OT7Rx5kcRJx30EIJaxvM,48.833419,2.324069
1568,L'Entrepôt Restaurant,14,,,,,,https://fulgurances.com/les-restaurants/lentrepot-en,,,,,UNKNOWN,UNKNOWN,ChIJbWYjnaBx5kcR2GLcrOR_LgY,48.8339719,2.3165548
1571,L'opportun,14,,,,,,https://www.opportunparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJMegTi8tx5kcRs2jy_IIojG0,48.841626,2.3241884
1572,La Cantine des Arbustes,14,,,,,,https://refugee-food.org/la-cantine-des-arbustes-nouveau-restaurant-social-et-engage-dans-le-14eme-a-paris,,,,,UNKNOWN,UNKNOWN,ChIJFbqjc6lx5kcRjqcuTdXDgrg,48.8286879,2.3084424
1719,La Manifattura,14,,,,,,https://lamanifattura-paris.fr/fr,,,,,UNKNOWN,UNKNOWN,ChIJI6zZEPNx5kcRt4SwvVs2WV4,48.8421114,2.3285434
60,La Taverne de Zhao,14,,,,,,https://www.zhaogroupe.com/nos-restos/la-taverne-de-zhao-louvre,,,,,UNKNOWN,UNKNOWN,ChIJTxzcA9Nx5kcRJyR_2DjInGY,48.8416463,2.3283367
1363,Le Cornichon,14,,,,,,https://www.lecornichon.paris/,,,,,UNKNOWN,UNKNOWN,ChIJi994frZx5kcRKNYXb8J4sEg,48.8341243,2.326115
1836,Le Mocca Lounge,14,,,,,,https://www.moccarestaurant.fr/,,,,,UNKNOWN,UNKNOWN,ChIJG9mJSLRx5kcRRSuG6QxiNNc,48.8334089,2.3241501
363,Le Ruisseau Burger Alésia,14,,,,,,https://www.leruisseauburger.com/paris-14,,,,,UNKNOWN,UNKNOWN,ChIJV4S6eNdx5kcRlwchD_OyMGo,48.8311455,2.3286448
165,L’EMPREINTE,14,,,,,,https://www.empreinte-paris.com/,,,,,UNKNOWN,UNKNOWN,ChIJEcUSM7dx5kcRo3kHqPKmfao,48.8314653,2.3292324
1587,Mosuke par Mory Sacko,14,,,,,,https://mosuke-restaurant.com/en/home,,,,,UNKNOWN,UNKNOWN,ChIJZf2wJx9x5kcRTD2DAPk3rP0,48.8362615,2.3224834
1609,MR CHOW - Cuisine chinoise,14,,,,,,https://www.pandapandagroup.com/fr/mr-chow,,,,,UNKNOWN,UNKNOWN,ChIJ-TuAl2Bx5kcR2J-p0Yw_zYk,48.8418261,2.3281676
245,NOUS épicerie anti-gaspi Paris Montparnasse,14,,,,,,https://www.nousrestaurant.fr/reservationnous,,,,,UNKNOWN,UNKNOWN,ChIJWwMFux5x5kcRkrkUiQbDc0Q,48.8372815,2.3221932
1606,Opla - Banh Mi & more,14,,,,,,http://instagram.com/opla_banhmi,https://www.instagram.com/opla_banhmi?hl=fr,,,,UNKNOWN,UNKNOWN,ChIJH_8AMstx5kcRDS3W59alP0M,48.8350444,2.3265392
1589,PNY GAITÉ,14,,,,,,https://www.pnyburger.com/pny-burger-gaite,,,,,UNKNOWN,UNKNOWN,ChIJ0Vck9gNx5kcRo7b695PxpV4,48.8401353,2.3241842
1603,Pocha!,14,,,,,,https://pocha-restaurant.fr/,,,,,UNKNOWN,UNKNOWN,ChIJ9QE8UQBx5kcRNGqb0iHn92w,48.8429977,2.3259624
1563,Restaurant HaTaYa Paris 14,14,,,,,,https://hataya-restaurant-paris.eatbu.com/?lang=en,,,,,UNKNOWN,UNKNOWN,ChIJPQYt5txx5kcRqqQX8aAjk28,48.8367888,2.31803
1586,Restaurant MONTÉE,14,,,,,,http://restaurant-montee.fr/,,,,,UNKNOWN,UNKNOWN,ChIJ__8ruMhx5kcRYaR8gJpeAvo,48.8407977,2.3306888
1597,Ti Case Créole,14,,,,,,https://www.ti-case-creole.com/,,,,,UNKNOWN,UNKNOWN,ChIJbwgmfiBx5kcRRO1ZMyKIVdg,48.8277756,2.3154188
1599,Tripletta Gaité,14,,,,,,https://triplettagaite.fr/,,https://www.facebook.com/people/TriplettaGa%C3%AEt%C3%A9/100067100988462,,,UNKNOWN,UNKNOWN,ChIJlaEwLn9x5kcRLsh7q_LCDkM,48.8405655,2.3247326
1246,Wingstop Paris 14 (livraison uniquement),14,,,,,,https://www.wingstop.paris/,,,,,UNKNOWN,UNKNOWN,ChIJU57p-sVx5kcRxWWxVxy4U2o,48.8247536,2.338923
1601,Yaai Thaï Daguerre,14,,,,,,https://www.yaai-thai.com/,,,,,UNKNOWN,UNKNOWN,ChIJJ3mIO_lx5kcRACFpGtC2gWk,48.8340998,2.3294212
1611,Abstinence - Restaurant & Bar,15,,wine_bar,casual,,,https://abstinenceparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJiyWKCSpx5kcRrxn0lPzLc7k,48.8505603,2.3005279
1673,Amanie Paris,15,,wine_bar,casual,,,https://www.amanieparis.fr/,,,,,UNKNOWN,UNKNOWN,ChIJm9tSjT5x5kcR-lc6lVnZ5DY,48.8434267,2.2933915
1638,ANCORA au Perchoir Porte de Versailles,15,,wine_bar,casual,,,https://leperchoir.fr/location/le-perchoir-porte-de-versailles,,,,,UNKNOWN,UNKNOWN,ChIJr242L4Jx5kcRmyQkIeGDf7Y,48.8302489,2.2920136
467,Au Bon Coin,15,,"cafe, wine_bar",casual,,,http://auboncoin-bistrot.com/,,,,,UNKNOWN,UNKNOWN,ChIJRfoW-kNw5kcRboL23tIdBVc,48.8313618,2.3026304
1620,Guillaume Grasso La Vera Pizza Napoletana,15,,pizza,casual,,,https://www.guillaume-grasso.com/,,,,,UNKNOWN,UNKNOWN,ChIJV8Gmw0Zw5kcRtmbK7k0gZeY,48.8335903,2.3044725
1629,La Plage Parisienne,15,,wine_bar,casual,,,https://beaumarly.com/en/etablissement/la-plage-parisienne,,,,,UNKNOWN,UNKNOWN,ChIJqTEw_hhw5kcREzqGg44O1oo,48.8480507,2.2788945
2242,La Source,15,,"cafe, wine_bar",casual,,,https://www.sourcerestaurant.fr/,,,,,UNKNOWN,UNKNOWN,ChIJcQviSxVw5kcRSZ7GnwwOGYE,48.8372814,2.2970686
1670,Le Bistrot d'André,15,,bistro,"casual, classic",,,https://lebistrotdandre.fr/,,,,,UNKNOWN,UNKNOWN,ChIJoQBaNHVw5kcR6Ra0qsowZNM,48.8372922,2.2771137
1632,Le Café du Commerce,15,,cafe,casual,,,https://www.lecafeducommerce.com/,,,,,UNKNOWN,UNKNOWN,ChIJRQaWcBdw5kcRGyBbSZDLhk8,48.8464167,2.2954806
209,Le P'tit Gavroche paris,15,,wine_bar,casual,,,,,https://www.facebook.com/Le-Gavroche-170131696362280,,,UNKNOWN,UNKNOWN,ChIJLbe2iD5w5kcRfbS3cpp04L4,48.8412763,2.3013333
1672,Les Canailles Vaugirard,15,,wine_bar,casual,,,https://canaillesbar.fr/,,,,,UNKNOWN,UNKNOWN,ChIJRx9jie5x5kcRcTMd2K2FAvU,48.8355055,2.2925427
1645,Naturellement,15,,wine_bar,casual,,,,,https://www.facebook.com/people/Naturellement/100064154168348,,,UNKNOWN,UNKNOWN,ChIJF7-gJhZw5kcRgKkQyjONFyI,48.8437766,2.2967605
1628,Pedzouille La Grange,15,,wine_bar,casual,,,https://www.pedzouille.fr/la-grange,,,,,UNKNOWN,UNKNOWN,ChIJx6FWq69x5kcRJ4EFegO5w0o,48.8300006,2.2918557
1647,Picchetto,15,,"cafe, wine_bar",casual,,,https://picchetto-paris.fr/fr,,https://www.facebook.com/pages/Picchetto/398721480740373,,,UNKNOWN,UNKNOWN,ChIJqa1lFFBx5kcRiqo4zDQHZYM,48.8508847,2.3001457
1576,Restaurant Bistrot Le dôme Paris 15,15,,"bistro, cafe, wine_bar","casual, classic",,,https://www.restaurant-ledome.com/,,,,,UNKNOWN,UNKNOWN,ChIJ_RQ0_Xpx5kcRIirH9sGHO2Q,48.8354878,2.2892689
1462,DO ET RIZ CONVENTION,15,,,casual,,,,,https://www.facebook.com/people/Do-et-Riz/100063607150815,,,UNKNOWN,UNKNOWN,ChIJ1d3bBwBx5kcRku8YoAGEL4w,48.8375576,2.2974794
1642,Mazeh,15,,,casual,,,https://www.mazeh.com/nos-restaurants,,,,,UNKNOWN,UNKNOWN,ChIJIbH-URBw5kcRKCcGNtsflYc,48.8453099,2.2892323
1643,MELT Cambronne,15,,,casual,,,https://www.meltparis.com/r%C3%A9servation,,,,,UNKNOWN,UNKNOWN,ChIJm4WdAghx5kcRArEW1rLgWSk,48.841824,2.3034556
1610,750g La Table,15,,,,,,https://www.750glatable.com/,,,,,UNKNOWN,UNKNOWN,ChIJ-2rO0Wpw5kcRUxkyLZaRCmU,48.8337683,2.2903701
1669,Annette K. Seine,15,,,,,,https://www.annettek.fr/#food,,,,,UNKNOWN,UNKNOWN,ChIJP-q4gm175kcRe07AHUHq7qc,48.8412173,2.2713546
681,Armonia,15,,,,,,https://restaurant-armonia.fr/,,,,,UNKNOWN,UNKNOWN,ChIJ17KKZyZx5kcRhBLlekYD1J0,48.8543574,2.2944977
1659,Chakaiseki Akiyoshi,15,,,,,,https://chakaiseki-akiyoshi.fr/,,,,,UNKNOWN,UNKNOWN,ChIJXZOfs6Zx5kcRLQByGMVUS1A,48.8470136,2.2989248
1615,Chez Tonton,15,,,,,,https://www.cheztonton.fr/,,,,,UNKNOWN,UNKNOWN,ChIJIX0tsMBx5kcRKLLuSDXu2Mc,48.8448559,2.2963743
1616,Claudia Paris,15,,,,,,https://www.claudiaparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJHcQ1291x5kcRT_2DVyLuSxA,48.8503092,2.3000819
1617,Crêperie Mad'eo!,15,,,,,,https://creperiemadeo.bzh/,,,,,UNKNOWN,UNKNOWN,ChIJaYNvXCnpC0ERtKpGxE6614Y,48.8338861,2.2894694
1665,Epifani Restaurant,15,,,,,,https://restaurantepifani.com/,,,,,UNKNOWN,UNKNOWN,ChIJm0I7jwlw5kcRXSRnCNU8z9E,48.8426782,2.2780822
1648,Fratelli Castellano,15,,,,,,https://www.pizzeriafratellicastellanoparis.fr/,,,,,UNKNOWN,UNKNOWN,ChIJ4Yv3lDJx5kcRB1e3yk4S4-k,48.8476777,2.294511
1299,Grand Pacific Buffet à volonté - Tour Eiffel,15,,,,,,https://www.restaurantbuffet.fr/,,,,,UNKNOWN,UNKNOWN,ChIJy14Vij5x5kcRDDlIwA6RxTI,48.8525052,2.2984199
1621,Habesha,15,,,,,,https://www.habeshaparis.fr/,,,,,UNKNOWN,UNKNOWN,ChIJT3-ogTlw5kcRFX7OhEWMn9c,48.8417736,2.3069471
1955,Hôtel Montcalm Paris 15 (Hôtel Paris 75015),15,,,,,,http://montcalmhotel.com/,https://www.instagram.com/montcalm_restaurant?hl=en,,,,UNKNOWN,UNKNOWN,ChIJ3ytxdRJw5kcRF3yS1gd-iIo,48.8409277,2.287007
1622,IDA by Denny Imbroisi,15,,,,,,https://www.restaurant-ida.com/,,,,,UNKNOWN,UNKNOWN,ChIJz2Q_5TJw5kcRhxHcMZZdxVY,48.844752,2.31909
1624,L'Accolade,15,,,,,,https://www.laccoladeparis15.fr/,,,,,UNKNOWN,UNKNOWN,ChIJGZhFK21w5kcRd7IPRjt7aYA,48.8372654,2.289306
1625,L'Antre Amis,15,,,,,,https://www.lantreamis.com/,,,,,UNKNOWN,UNKNOWN,ChIJLXq2ATBw5kcRoqrUsJbvP8w,48.8467683,2.310242
1626,L'Ardoise du XV,15,,,,,,http://www.lardoiseduxv.fr/,,,,,UNKNOWN,UNKNOWN,ChIJddBBTQlw5kcR6UUY4-llRtc,48.8430821,2.2814294
1655,L'Os à moelle,15,,,,,,https://www.instagram.com/losamoelle.restaurant?igsh=MXJ6NWN2bmlobWZpZw%3D%3D&utm_source=qr,,https://www.facebook.com/losamoelleetlacave?locale=fr_FR,,,UNKNOWN,UNKNOWN,ChIJBz2epQxw5kcR3mq65dpD9OM,48.8380908,2.2817284
1627,La Gauloise,15,,,,,,https://menuonline.fr/lagauloise,,,,,UNKNOWN,UNKNOWN,ChIJ23IqeSJw5kcR2oPuQct1dXc,48.849584,2.298964
1664,La Retraite du Père Claude,15,,,,,,https://www.paris-bistro.com/choisir/paris15/la-retraite-du-pere-claude,,,,,UNKNOWN,UNKNOWN,ChIJCz6DbiJw5kcRO2y-fue96tc,48.8420762,2.2861622
1630,Le 41 Pasteur,15,,,,,,https://www.le41pasteur.com/,,,,,UNKNOWN,UNKNOWN,ChIJAcNuOzFw5kcRVxozhsPY7A8,48.8425775,2.3133216
1613,Le Beurre Noisette,15,,,,,,https://www.restaurantbeurrenoisette.com/,,,,,UNKNOWN,UNKNOWN,ChIJ35ar7nJw5kcRR2-Jh-Zj4Bs,48.835621,2.2847406
1674,Le Borobudur,15,,,,,,https://www.leborobudur.fr/,,,,,UNKNOWN,UNKNOWN,ChIJ6SBm4wlx5kcR0L-t9IQUIs8,48.8348971,2.2914764
1612,Le Bélisaire,15,,,,,,https://www.restaurant-belisaire.paris/,,,,,UNKNOWN,UNKNOWN,ChIJP4CTeD9w5kcRhPlltZPUhJM,48.8374358,2.3010062
1634,Le CasseNoix,15,,,,,,https://www.le-cassenoix.fr/en,,,,,UNKNOWN,UNKNOWN,ChIJe2R96h5w5kcRAHvnKznzO1w,48.8534707,2.295095
1635,Le Grand Pan,15,,,,,,https://www.legrandpan.fr/,,,,,UNKNOWN,UNKNOWN,ChIJBecyi0Zw5kcR_tvz4xAL8_4,48.8330814,2.3057029
1639,Le Radis Beurre,15,,,,,,https://restaurantleradisbeurre.com/,,,,,UNKNOWN,UNKNOWN,ChIJcW0S0Dpw5kcRdQcfJivIDDw,48.8463564,2.3078283
1662,Les Petites Dalles,15,,,,,,https://lespetitesdalles.fr/fr,,,,,UNKNOWN,UNKNOWN,ChIJrVcnvnBx5kcR5L4B3ziT7hE,48.8362628,2.2824462
1640,Les Pères Siffleurs,15,,,,,,https://lesperessiffleurs.com/,,,,,UNKNOWN,UNKNOWN,ChIJCRu1zMlx5kcRyQjE95LJQas,48.8393711,2.2989069
1641,Marie-Edith,15,,,,,,https://www.paris-bistro.com/choisir/paris15/marie-edith,,,,,UNKNOWN,UNKNOWN,ChIJD91NWvBx5kcRU9VMYm8XWQQ,48.8487455,2.3012046
2223,Out Fry - Korean Fried Chicken by Taster,15,,,,,,https://www.taster.com/fr,,,,,UNKNOWN,UNKNOWN,ChIJWfwM-3Fx5kcRYog31JK0_I4,48.8466955,2.3000787
1666,Paris Bogota,15,,,,,,https://parisbogota.fr/,,,,,UNKNOWN,UNKNOWN,ChIJV5wZ119x5kcRSHY-JQOHUSA,48.8427534,2.3201839
2300,PEPPE PIZZERIA Paris 15,15,,,,,,https://www.peppeparis.fr/,,,,,UNKNOWN,UNKNOWN,ChIJ1Uhweppx5kcRRCKe0htHiLU,48.844441,2.2833159
1214,Piou,15,,,,,,http://pioupioubistro.fr/index,,,,,UNKNOWN,UNKNOWN,ChIJtdLSaclx5kcRdQEZq_51GJE,48.8475411,2.3012956
1614,Restaurant Biscotte,15,,,,,,https://www.restaurant-biscotte.com/,,,,,UNKNOWN,UNKNOWN,ChIJB9SzTgZx5kcRp7lN4whrb3U,48.8361568,2.2912099
1668,Restaurant Erawan depuis 1980,15,,,,,,https://restaurant-erawan.com/,,,,,UNKNOWN,UNKNOWN,ChIJudzCJB9w5kcRcmQvK_GQR0I,48.8530174,2.2968372
1671,Restaurant L'Insoumise,15,,,,,,https://restaurant-linsoumise.com/en,,,,,UNKNOWN,UNKNOWN,ChIJHVwjAm1w5kcR1xca8zgv3eY,48.835028,2.2893174
1675,Restaurant Tipaza,15,,,,,,https://www.tipaza.fr/,,,,,UNKNOWN,UNKNOWN,ChIJ2cncqQ5w5kcRFjxMaeTqFbU,48.8425005,2.2821356
1618,Ristorante Italiano da Pupetta,15,,,,,,https://www.ristoranteitalianodapupetta.fr/,,,,,UNKNOWN,UNKNOWN,ChIJdQcker9x5kcRq_7xLQQnsE8,48.8331026,2.3039695
1652,Seoul Mama La Motte-Picquet - Grenelle,15,,,,,,https://seoulmama.fr/,,,,,UNKNOWN,UNKNOWN,ChIJ1dGP731x5kcRM6T8Ix0F6k0,48.8480339,2.2935901
1653,SHABESTAN - Grenelle,15,,,,,,https://shabestan.paris/grenelle,https://www.instagram.com/shabestangrenelle?hl=en,,,,UNKNOWN,UNKNOWN,ChIJn1VsoYFx5kcR5VmhfUlwKYI,48.8496043,2.2953628
1660,Sharma Ji,15,,,,,,https://www.sharmaji.fr/,,,,,UNKNOWN,UNKNOWN,ChIJLZ3bUplx5kcREJJwwkZJIvg,48.847335,2.2983166
1657,Songsan Restaurant,15,,,,,,https://instagram.com/songsan.paris,https://www.instagram.com/songsan.paris,,,,UNKNOWN,UNKNOWN,ChIJzzP1dEBw5kcRmxfDVPuSTxw,48.836746,2.2993915
1661,Tonkatsu Tombo,15,,,,,,https://www.facebook.com/pages/Tonkatsu-Tombo/269647273138831,,https://www.facebook.com/pages/Tonkatsu-Tombo/269647273138831,,,UNKNOWN,UNKNOWN,ChIJ5b06tcxx5kcR4cJhbXPB0LI,48.843338,2.321688
1654,Trattoria Toscana,15,,,,,,https://www.trattoriatoscana.paris/,,,,,UNKNOWN,UNKNOWN,ChIJ4wYoevtx5kcRTSMaFvhktdo,48.8305244,2.3022599
1680,ANDIA,16,,wine_bar,casual,,,https://andia-paris.com/,,,,,UNKNOWN,UNKNOWN,ChIJ6RIysFRl5kcRgTQU1vLwwWg,48.8581596,2.2722369
1683,Auteuil Brasserie,16,,wine_bar,casual,,,https://www.auteuil-brasserie.com/,,,,,UNKNOWN,UNKNOWN,ChIJEcNXrLB65kcR6leyh3yLQpk,48.848332,2.259869
1686,Bistro de l'Arc,16,,bistro,"casual, classic",,,https://www.bistrodelarc.com/,,,,,UNKNOWN,UNKNOWN,ChIJ3-DnpO1v5kcR_dkXzj4aqgs,48.8744272,2.2917612
1687,Bistrot 31,16,,bistro,"casual, classic",,,https://www.bistrot31.fr/,https://www.instagram.com/b.31paris?hl=en,,,,UNKNOWN,UNKNOWN,ChIJ96U23qh65kcRTAgsz7H2F0U,48.8498866,2.2725603
1700,Bistrot Chez Martine,16,,bistro,"casual, classic",,,https://www.bistrot-chezmartine.fr/,,,,,UNKNOWN,UNKNOWN,ChIJn80l2QZv5kcRK441LvmwU9s,48.8651309,2.2874393
1692,Brasserie Victor Hugo,16,,wine_bar,casual,,,https://brasserievictorhugoparis.business.site/,,,,,UNKNOWN,UNKNOWN,ChIJiWyX5NNv5kcRbb5gt7QvZ-Q,48.8701001,2.2855187
1693,Café de l’Homme,16,,cafe,casual,,,https://www.cafedelhomme.com/,,,,,UNKNOWN,UNKNOWN,ChIJlSwHnvxv5kcR2JG3yHEsjG4,48.8622057,2.2876293
1694,Café du Mexique,16,,"cafe, wine_bar",casual,,,https://cafedumexique.com/,https://www.instagram.com/cafe.du.mexique,,,,UNKNOWN,UNKNOWN,ChIJXTyMhvlv5kcRRcZFKxlH4s8,48.865254,2.283265
1778,Café San Francisco,16,,cafe,casual,,,https://www.cafe-san-francisco.com/,,,,,UNKNOWN,UNKNOWN,ChIJ3bqGn1B75kcRzf5t7K0fJTY,48.8470773,2.2729295
1697,Casa Luisa,16,,wine_bar,casual,,,https://casa-luisa.com/,,,,,UNKNOWN,UNKNOWN,ChIJtfhyPQBl5kcRCpxUioh6GRM,48.8581198,2.2722829
1777,Clodette,16,,"cafe, wine_bar",casual,,,https://www.clodetteparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJQWsOzYh75kcR27PTQfyoCu0,48.8413575,2.2627371
1709,Girafe Restaurant,16,,wine_bar,casual,,,https://girafe-restaurant.com/en/paris,,,,,UNKNOWN,UNKNOWN,ChIJw7pLvsNv5kcRnYS9wwGfwsI,48.8630338,2.2885823
1768,La Terrasse de Treize - au Clubhouse Paris Jean Bouin Tennis,16,,cafe,casual,,,https://treizeauclubhouse.com/fr,,,,,UNKNOWN,UNKNOWN,ChIJ09v_-eR75kcRy-Rr-qs-0CA,48.8450937,2.2546859
1721,Le Brandevin,16,,wine_bar,casual,,,https://www.lebrandevin.fr/,,,,,UNKNOWN,UNKNOWN,ChIJK_SoC7J65kcRhuH5A2L1QEc,48.8538588,2.2655563
1722,Le Chalet des Îles,16,,wine_bar,casual,,,http://www.chalet-des-iles.com/fr-restaurant,,,,,UNKNOWN,UNKNOWN,ChIJeSlioU5l5kcRBJvtKz-YHzU,48.863479,2.2602401
1732,Les Princes,16,,"cafe, wine_bar",casual,,,http://les-princes.fr/en,,,,,UNKNOWN,UNKNOWN,ChIJT-mRyL965kcRNgFCaUFPKLc,48.8389891,2.2553699
507,OKA SUSHI,16,,sushi,casual,,,https://www.okaparis.fr/,,,,,UNKNOWN,UNKNOWN,ChIJj1rZEQBw5kcR1jI8q4iiFGc,48.8567068,2.2778673
1754,Radioeat,16,,wine_bar,casual,,,https://www.radiofrance.com/restaurant-brasserie-radioeat,,,,,UNKNOWN,UNKNOWN,ChIJQfF2MAFw5kcRpc1lq1gz1c0,48.8520542,2.2790662
1770,Chez ma Poule,16,,,casual,,,https://instagram.com/chezmapoule16,https://www.instagram.com/chezmapoule16,,,,UNKNOWN,UNKNOWN,ChIJ-2k8-PNx5kcRBMkCb4uIqF8,48.8512655,2.2773524
543,L'Auberge des Crus,16,,,casual,,,https://www.aubergedescrus.com/,https://www.instagram.com/auberge_des_crus,,,,UNKNOWN,UNKNOWN,ChIJn3M3XEZ75kcRYHGlnkvVNFk,48.8496609,2.2654811
1678,Alfredo Positano,16,,,,,,https://www.alfredopositano.fr/,,,,,UNKNOWN,UNKNOWN,ChIJTbZsmVVx5kcRpk28nPvZIxU,48.851773,2.277409
1679,Alphonsine Paris XVI,16,,,,,,https://www.privateaser.com/lieu/52381-alphonsine-paris-xvi,https://www.instagram.com/alphonsineparis,,,,UNKNOWN,UNKNOWN,ChIJ_5BGWY975kcRKaPAEAKx5kI,48.854333,2.265276
1682,Attabler,16,,,,,,https://attabler-restaurant.fr/,https://www.instagram.com/attablerparis,,,,UNKNOWN,UNKNOWN,ChIJ37siM05v5kcRqlraFJgROqg,48.8691333,2.282289
1715,Auberge du Bonheur,16,,,,,,https://www.restaurantsparisiens.com/auberge-du-bonheur,,,,,UNKNOWN,UNKNOWN,ChIJebNEr0dl5kcRaapkD0str5s,48.8620499,2.2402622
1701,Comice,16,,,,,,https://comice.paris/,,,,,UNKNOWN,UNKNOWN,ChIJAc56Jah65kcRPUvIVLIaIjI,48.8494621,2.2760438
1704,disciples,16,,,,,,https://disciples.paris/,,,,,UNKNOWN,UNKNOWN,ChIJs7eZzHZ75kcRWO4XbZmKBfA,48.8369699,2.2620373
1716,La Causerie,16,,,,,,https://lacauserie.fr/,,,,,UNKNOWN,UNKNOWN,ChIJn3uDk_9v5kcRNGe7-f8GHIE,48.858974,2.2783888
1717,La Grande Cascade,16,,,,,,https://www.restaurantsparisiens.com/la-grande-cascade/en/home-page-en,,,,,UNKNOWN,UNKNOWN,ChIJBU9a9RVl5kcRauGO7npEArM,48.8626993,2.2404366
1718,La Kontxa,16,,,,,,https://www.la-kontxa.fr/,,,,,UNKNOWN,UNKNOWN,ChIJl6oYGpB75kcRXNtdHucRIog,48.8379349,2.2650616
1720,La Rotonde de la Muette,16,,,,,,https://www.rotondemuette.paris/,,,,,UNKNOWN,UNKNOWN,ChIJa_51uFRl5kcRkuGS2GFCFEY,48.8584116,2.2729331
1769,Le Beaujolais d'Auteuil,16,,,,,,,https://www.instagram.com/lebeaujolaisdauteuil,,,,UNKNOWN,UNKNOWN,ChIJC_KVvLB65kcRjNsPd7rPTbU,48.8485567,2.2607571
1724,Le Jean Michel Breizh,16,,,,,,,,https://www.facebook.com/people/Le-Jean-Michel-Breizh/100075515336269,,,UNKNOWN,UNKNOWN,ChIJT0FCDRNx5kcRCtEcyjH1PQ8,48.8512753,2.2774519
1727,Le Stella,16,,,,,,https://www.lestella.fr/,,,,,UNKNOWN,UNKNOWN,ChIJRcYOf_dv5kcRKbSYAwRYydE,48.867548,2.2807232
1771,Little Bulles,16,,,,,,https://www.littlebulles.com/,,,,,UNKNOWN,UNKNOWN,ChIJBcd6U7565kcRNE4vMafL24M,48.8401519,2.2557739
1738,MAMO PARIS,16,,,,,,http://www.mamoparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJBaqmDe9v5kcRprOkESrb02o,48.8687624,2.2927095
1952,Marius,16,,,,,,https://restaurantmarius18.wixsite.com/food/home,,,,,UNKNOWN,UNKNOWN,ChIJ_UUAHL965kcROj45XLlJcRo,48.8413541,2.2558542
1744,Non Solo Pizze,16,,,,,,http://non-solo-pizze.fr/,,,,,UNKNOWN,UNKNOWN,ChIJkxeDwPBv5kcRQrkQsAnCJ2M,48.8687056,2.2848048
1746,Ortensia,16,,,,,,https://www.restaurantortensia.com/,,,,,UNKNOWN,UNKNOWN,ChIJUYo80Kxv5kcRsqQsipykxFM,48.8583784,2.2875713
1749,Petit Victor Hugo (PVH),16,,,,,,https://www.petitvictorhugo.fr/,,,,,UNKNOWN,UNKNOWN,ChIJM75MJPhv5kcR4UMSfRGhlQU,48.8671342,2.2799349
1751,Pinky Bloom,16,,,,,,https://pinky-bloom-paris.fr/en,,,,,UNKNOWN,UNKNOWN,ChIJc8nMvuVv5kcRJaQCzjdNtnI,48.8581729,2.2879094
1757,SABLES,16,,,,,,https://sablesrestaurant.fr/en,,,,,UNKNOWN,UNKNOWN,ChIJGaaYMoR75kcRKKFm41-4M_g,48.8506276,2.271475
1764,Settebello,16,,,,,,https://www.settebello-restaurant.fr/,,,,,UNKNOWN,UNKNOWN,ChIJNzSHDwBw5kcRidqYbXaGCAA,48.856894,2.2776
1760,Unagi Paris,16,,,,,,https://www.restaurant-unagi.fr/,,,,,UNKNOWN,UNKNOWN,ChIJnXZj6lBv5kcRD-XMJ6Ace2Q,48.8667984,2.279736
1817,3 Pièces Cuisine,17,,wine_bar,casual,,,https://www.facebook.com/3PC75017/,,https://www.facebook.com/3PC75017,,,UNKNOWN,UNKNOWN,ChIJfyPlW7Fv5kcREJzgSEJO_0M,48.88294,2.318099
1868,Bistro Djougo,17,,bistro,"casual, classic",,,https://www.bistrodjougo.fr/,,,,,UNKNOWN,UNKNOWN,ChIJ9fbfObFv5kcRcV5IBTyol9Y,48.8779287,2.2915172
1787,BRUTUS - Batignolles,17,,wine_bar,casual,,,https://www.brutus-creperies.com/,,,,,UNKNOWN,UNKNOWN,ChIJVVUZX7Fv5kcRdSoRBT3M51U,48.8829788,2.3182574
1886,Café Gabrielle,17,,cafe,casual,,,https://www.cafegabrielleparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJD3J8T7xv5kcRwbb2AOGAOjE,48.8838809,2.3051877
1789,Caves Pétrissans,17,,wine_bar,casual,,,"https://www.cavespetrissans.fr/fr,1,13688.html",,,,,UNKNOWN,UNKNOWN,ChIJ31BAi5Nv5kcRcdw5fTkEJC8,48.881323,2.295819
1884,Chez Bertrand Bistrot,17,,bistro,"casual, classic",,,https://www.restaurantsparisiens.com/chez-bertrand/en/home-page-en,,,,,UNKNOWN,UNKNOWN,ChIJowHqFIdv5kcRMvfYEHbPEog,48.8803998,2.2857079
1796,"ecume, comptoir marin",17,,wine_bar,casual,,,https://www.ecume.paris/,,,,,UNKNOWN,UNKNOWN,ChIJ0WLIgCBv5kcRQhBDkwLE0KU,48.8845363,2.3122881
